reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-03-28,2026-03-21,-1,ca,pct wk rsv lab det,quantile,0.25,5.3
2026-03-28,2026-03-21,-1,ca,pct wk rsv lab det,quantile,0.5,6.1
2026-03-28,2026-03-21,-1,ca,pct wk rsv lab det,quantile,0.75,6.9
2026-03-28,2026-03-21,-1,ca,pct wk rsv lab det,quantile,0.9,7.6
2026-03-28,2026-03-21,-1,ca,pct wk rsv lab det,quantile,0.975,8.4
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.025,4
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.1,5.2
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.25,6
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.5,6.9
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.75,7.7
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.9,8.5
2026-03-28,2026-03-28,0,ca,pct wk rsv lab det,quantile,0.975,9.7
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.025,3.6
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.1,4.9
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.25,6
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.5,7
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.75,8
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.9,8.9
2026-03-28,2026-04-04,1,ca,pct wk rsv lab det,quantile,0.975,10.3
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.025,3.1
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.1,4.7
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.25,6
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.5,7.1
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.75,8.1
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.9,9
2026-03-28,2026-04-11,2,ca,pct wk rsv lab det,quantile,0.975,10.3
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.025,2.4
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.1,4.4
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.25,5.8
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.5,7
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.75,8
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.9,9.2
2026-03-28,2026-04-18,3,ca,pct wk rsv lab det,quantile,0.975,10.5
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.025,3.7
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.1,4.6
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.25,5.5
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.5,6.5
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.75,7.6
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.9,8.6
2026-03-28,2026-03-21,-1,nl,pct wk rsv lab det,quantile,0.975,9.4
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.025,2.8
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.1,4.1
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.25,5
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.5,6.1
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.75,7.2
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.9,8.3
2026-03-28,2026-03-28,0,nl,pct wk rsv lab det,quantile,0.975,9.7
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.025,3
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.1,4.2
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.25,5.1
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.5,6
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.75,7.2
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.9,8.4
2026-03-28,2026-04-04,1,nl,pct wk rsv lab det,quantile,0.975,10.1
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.025,2.5
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.1,4.2
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.25,5.1
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.5,6.1
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.75,7.3
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.9,8.5
2026-03-28,2026-04-11,2,nl,pct wk rsv lab det,quantile,0.975,10.3
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.025,3.1
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.1,4.3
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.25,5.2
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.5,6.3
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.75,7.6
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.9,9
2026-03-28,2026-04-18,3,nl,pct wk rsv lab det,quantile,0.975,11.1
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.025,0.7
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.1,4.3
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.25,7.1
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.5,10.3
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.75,13.5
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.9,16.4
2026-03-28,2026-03-21,-1,ab,pct wk flu lab det,quantile,0.975,19.7
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.025,1.5
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.1,3.9
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.25,5.8
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.5,8.1
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.75,10.5
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.9,13.2
2026-03-28,2026-03-28,0,ab,pct wk flu lab det,quantile,0.975,16.5
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.025,1.3
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.1,3.7
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.25,5.8
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.5,8.1
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.75,10.8
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.9,13.2
2026-03-28,2026-04-04,1,ab,pct wk flu lab det,quantile,0.975,17.5
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.025,1.8
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.1,4.1
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.25,6
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.5,8.3
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.75,11
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.9,13.7
2026-03-28,2026-04-11,2,ab,pct wk flu lab det,quantile,0.975,18.2
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.025,2.3
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.1,4.6
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.25,6.6
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.5,8.8
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.75,11.8
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.9,14.9
2026-03-28,2026-04-18,3,ab,pct wk flu lab det,quantile,0.975,20.4
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.025,9.4
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.1,12
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.25,14.2
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.5,16.4
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.75,18.6
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.9,20.5
2026-03-28,2026-03-21,-1,ns,pct wk flu lab det,quantile,0.975,22.9
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.025,10.4
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.1,12.7
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.25,14.7
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.5,17
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.75,19.2
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.9,21.3
2026-03-28,2026-03-28,0,ns,pct wk flu lab det,quantile,0.975,23.7
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.025,10.2
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.1,12.6
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.25,14.6
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.5,17.1
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.75,19.6
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.9,22.4
2026-03-28,2026-04-04,1,ns,pct wk flu lab det,quantile,0.975,25.8
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.025,10.9
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.1,13
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.25,15.1
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.5,17.8
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.75,20.8
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.9,24.2
2026-03-28,2026-04-11,2,ns,pct wk flu lab det,quantile,0.975,28.2
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.025,9.3
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.1,12.2
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.25,14.4
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.5,17.5
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.75,21.3
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.9,25.8
2026-03-28,2026-04-18,3,ns,pct wk flu lab det,quantile,0.975,31.9
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.1,3.2
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.25,5.9
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.5,8.8
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.75,12.1
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.9,14.4
2026-03-28,2026-03-21,-1,nb,pct wk flu lab det,quantile,0.975,17.4
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.025,0.7
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.1,3.2
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.25,5.1
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.5,7.3
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.75,9.7
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.9,12.1
2026-03-28,2026-03-28,0,nb,pct wk flu lab det,quantile,0.975,14.9
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.025,1.4
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.1,3.4
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.25,5.4
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.5,7.6
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.75,9.8
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.9,12.2
2026-03-28,2026-04-04,1,nb,pct wk flu lab det,quantile,0.975,15.6
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.025,1.1
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.1,3.4
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.25,5.2
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.5,7.5
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.75,10
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.9,13
2026-03-28,2026-04-11,2,nb,pct wk flu lab det,quantile,0.975,16.7
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.025,1.7
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.1,3.7
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.25,5.7
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.5,8
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.75,10.9
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.9,14
2026-03-28,2026-04-18,3,nb,pct wk flu lab det,quantile,0.975,18
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.025,6
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.1,8.4
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.25,10.2
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.5,12.1
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.75,14.5
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.9,16.5
2026-03-28,2026-03-21,-1,atlantic,pct wk flu lab det,quantile,0.975,18.9
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.025,7
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.1,8.7
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.25,10.5
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.5,12.1
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.75,14
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.9,15.8
2026-03-28,2026-03-28,0,atlantic,pct wk flu lab det,quantile,0.975,18.3
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.025,6.9
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.1,8.8
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.25,10.3
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.5,12.3
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.75,14.4
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.9,16.5
2026-03-28,2026-04-04,1,atlantic,pct wk flu lab det,quantile,0.975,19.4
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.025,7
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.1,8.9
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.25,10.6
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.5,12.8
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.75,15.1
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.9,17.5
2026-03-28,2026-04-11,2,atlantic,pct wk flu lab det,quantile,0.975,21.2
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.025,6.6
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.1,8.4
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.25,10.3
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.5,12.8
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.75,15.5
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.9,18.6
2026-03-28,2026-04-18,3,atlantic,pct wk flu lab det,quantile,0.975,23.1
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.25,0
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.5,3.2
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.75,6.9
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.9,10.1
2026-03-28,2026-03-21,-1,qc,pct wk flu lab det,quantile,0.975,13.6
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.25,1.7
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.5,4
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.75,6.6
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.9,9
2026-03-28,2026-03-28,0,qc,pct wk flu lab det,quantile,0.975,11.9
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.25,1.8
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.5,4
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.75,6.7
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.9,9
2026-03-28,2026-04-04,1,qc,pct wk flu lab det,quantile,0.975,11.6
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.25,1.5
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.5,3.9
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.75,6.4
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.9,8.9
2026-03-28,2026-04-11,2,qc,pct wk flu lab det,quantile,0.975,12.2
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.25,1.4
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.5,3.8
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.75,6.4
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.9,9.5
2026-03-28,2026-04-18,3,qc,pct wk flu lab det,quantile,0.975,13.1
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.25,0
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.5,3.4
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.75,6.7
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.9,9.9
2026-03-28,2026-03-21,-1,on,pct wk flu lab det,quantile,0.975,13.9
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.25,0.7
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.5,3.1
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.75,5.5
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.9,7.8
2026-03-28,2026-03-28,0,on,pct wk flu lab det,quantile,0.975,10.5
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.25,0.8
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.5,3
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.75,5.4
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.9,7.7
2026-03-28,2026-04-04,1,on,pct wk flu lab det,quantile,0.975,10.3
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.25,0.8
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.5,3.1
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.75,5.6
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.9,7.8
2026-03-28,2026-04-11,2,on,pct wk flu lab det,quantile,0.975,11
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.25,1
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.5,3.4
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.75,5.7
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.9,8
2026-03-28,2026-04-18,3,on,pct wk flu lab det,quantile,0.975,12.4
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.25,0
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.5,2.1
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.75,4.2
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.9,6.1
2026-03-28,2026-03-21,-1,mb,pct wk flu lab det,quantile,0.975,8.1
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.25,0.1
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.5,1.5
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.75,3
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.9,4.5
2026-03-28,2026-03-28,0,mb,pct wk flu lab det,quantile,0.975,6.2
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.25,0.2
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.5,1.5
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.75,3
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.9,4.4
2026-03-28,2026-04-04,1,mb,pct wk flu lab det,quantile,0.975,6
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.25,0.3
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.5,1.6
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.75,3.2
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.9,4.4
2026-03-28,2026-04-11,2,mb,pct wk flu lab det,quantile,0.975,6.3
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.25,0.3
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.5,1.7
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.75,3.3
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.9,4.6
2026-03-28,2026-04-18,3,mb,pct wk flu lab det,quantile,0.975,6.8
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.1,3.4
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.25,6.8
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.5,10.5
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.75,13.8
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.9,17.7
2026-03-28,2026-03-21,-1,sk,pct wk flu lab det,quantile,0.975,21
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.025,0.4
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.1,2.9
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.25,5.2
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.5,8
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.75,10.8
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.9,13.7
2026-03-28,2026-03-28,0,sk,pct wk flu lab det,quantile,0.975,16.4
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.1,2.4
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.25,4.9
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.5,7.8
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.75,11
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.9,13.6
2026-03-28,2026-04-04,1,sk,pct wk flu lab det,quantile,0.975,17.4
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.025,0.8
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.1,3.2
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.25,5.5
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.5,8.2
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.75,11.1
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.9,14.4
