reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-03-21,2026-03-28,1,sk,pct wk flu lab det,quantile,0.975,11.2
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.1,0.3
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.25,2.1
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.5,3.9
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.75,5.9
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.9,7.8
2026-03-21,2026-04-04,2,sk,pct wk flu lab det,quantile,0.975,10.4
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.1,0.7
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.25,2.3
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.5,4.3
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.75,6.3
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.9,8.2
2026-03-21,2026-04-11,3,sk,pct wk flu lab det,quantile,0.975,10.7
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.025,2.7
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.1,7.4
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.25,11.4
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.5,15.8
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.75,20.6
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.9,25
2026-03-21,2026-03-14,-1,pe,pct wk flu lab det,quantile,0.975,28.8
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.025,4.7
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.1,7.4
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.25,10.2
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.5,12.9
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.75,15.7
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.9,18.9
2026-03-21,2026-03-21,0,pe,pct wk flu lab det,quantile,0.975,23.2
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.025,3.3
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.1,5.5
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.25,8.1
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.5,10.6
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.75,13.6
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.9,16.4
2026-03-21,2026-03-28,1,pe,pct wk flu lab det,quantile,0.975,20.1
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.025,2
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.1,4.7
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.25,6.9
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.5,9.6
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.75,12.4
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.9,15.3
2026-03-21,2026-04-04,2,pe,pct wk flu lab det,quantile,0.975,18.7
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.025,2.9
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.1,5.3
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.25,7.5
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.5,10.2
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.75,13.4
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.9,16.7
2026-03-21,2026-04-11,3,pe,pct wk flu lab det,quantile,0.975,20.5
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.1,0
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.25,2.5
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.5,5.7
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.75,9.2
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.9,12
2026-03-21,2026-03-14,-1,prairies,pct wk flu lab det,quantile,0.975,14.7
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.1,0.5
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.25,2.1
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.5,3.8
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.75,5.7
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.9,7.7
2026-03-21,2026-03-21,0,prairies,pct wk flu lab det,quantile,0.975,9.5
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.1,0.4
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.25,2.1
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.5,3.6
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.75,5.4
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.9,7.1
2026-03-21,2026-03-28,1,prairies,pct wk flu lab det,quantile,0.975,8.8
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.1,0.1
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.25,1.5
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.5,3.3
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.75,5
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.9,6.4
2026-03-21,2026-04-04,2,prairies,pct wk flu lab det,quantile,0.975,8.3
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.1,0.6
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.25,2
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.5,3.5
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.75,5.4
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.9,7
2026-03-21,2026-04-11,3,prairies,pct wk flu lab det,quantile,0.975,9.2
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.1,2.1
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.25,4.2
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.5,6.6
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.75,8.6
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.9,10.7
2026-03-21,2026-03-14,-1,bc,pct wk flu lab det,quantile,0.975,12.9
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.025,1.7
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.1,3.1
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.25,4.2
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.5,5.6
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.75,7.1
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.9,8.3
2026-03-21,2026-03-21,0,bc,pct wk flu lab det,quantile,0.975,9.5
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.025,2
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.1,3.2
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.25,4.4
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.5,5.7
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.75,7.1
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.9,8.5
2026-03-21,2026-03-28,1,bc,pct wk flu lab det,quantile,0.975,10
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.025,2.1
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.1,3.2
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.25,4.3
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.5,5.5
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.75,6.8
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.9,8.2
2026-03-21,2026-04-04,2,bc,pct wk flu lab det,quantile,0.975,9.8
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.025,1.4
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.1,2.5
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.25,3.4
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.5,4.7
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.75,6.2
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.9,7.7
2026-03-21,2026-04-11,3,bc,pct wk flu lab det,quantile,0.975,9.3
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.025,11.4
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.1,16.1
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.25,22.1
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.5,27.7
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.75,34.1
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.9,38.8
2026-03-21,2026-03-14,-1,yt,pct wk flu lab det,quantile,0.975,44.5
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.1,4.9
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.25,8.8
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.5,13.3
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.75,17.6
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.9,21.9
2026-03-21,2026-03-21,0,yt,pct wk flu lab det,quantile,0.975,26.6
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.025,2.9
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.1,6.7
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.25,10.2
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.5,14.6
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.75,19.1
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.9,23.6
2026-03-21,2026-03-28,1,yt,pct wk flu lab det,quantile,0.975,32.2
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.1,3.1
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.25,7
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.5,11.3
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.75,15.4
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.9,19.7
2026-03-21,2026-04-04,2,yt,pct wk flu lab det,quantile,0.975,25.6
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.025,5
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.1,8.1
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.25,11.6
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.5,15.6
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.75,20.7
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.9,26
2026-03-21,2026-04-11,3,yt,pct wk flu lab det,quantile,0.975,34.6
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.1,1
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.25,6.8
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.5,13.5
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.75,20.5
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.9,26.9
2026-03-21,2026-03-14,-1,territories,pct wk flu lab det,quantile,0.975,33.6
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.1,0
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.25,1.7
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.5,5.9
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.75,10.5
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.9,14.7
2026-03-21,2026-03-21,0,territories,pct wk flu lab det,quantile,0.975,20.1
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.1,1.3
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.25,4.1
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.5,8.1
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.75,12.7
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.9,18.2
2026-03-21,2026-03-28,1,territories,pct wk flu lab det,quantile,0.975,23.8
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.1,0
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.25,0.5
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.5,4.5
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.75,8.2
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.9,12.8
2026-03-21,2026-04-04,2,territories,pct wk flu lab det,quantile,0.975,18.7
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.1,1.4
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.25,4.3
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.5,7.8
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.75,11.9
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.9,17.1
2026-03-21,2026-04-11,3,territories,pct wk flu lab det,quantile,0.975,23.8
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.1,0
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.25,2.5
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.5,5.5
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.75,8.9
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.9,11.9
2026-03-21,2026-03-14,-1,ca,pct wk flu lab det,quantile,0.975,15.4
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.1,0.8
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.25,2.5
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.5,4.4
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.75,6.2
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.9,8.1
2026-03-21,2026-03-21,0,ca,pct wk flu lab det,quantile,0.975,10.7
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.1,1.1
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.25,2.6
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.5,4.3
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.75,6.1
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.9,7.5
2026-03-21,2026-03-28,1,ca,pct wk flu lab det,quantile,0.975,9.7
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.1,0.9
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.25,2.2
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.5,3.8
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.75,5.7
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.9,7.4
2026-03-21,2026-04-04,2,ca,pct wk flu lab det,quantile,0.975,9.4
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.1,0.6
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.25,2.2
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.5,3.7
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.75,5.6
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.9,7.2
2026-03-21,2026-04-11,3,ca,pct wk flu lab det,quantile,0.975,9.6
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.1,0
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.25,2.7
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.5,6.1
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.75,9.7
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.9,13
2026-03-21,2026-03-14,-1,nl,pct wk flu lab det,quantile,0.975,16.2
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.025,1.1
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.1,3.1
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.25,4.8
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.5,6.7
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.75,8.9
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.9,11.1
2026-03-21,2026-03-21,0,nl,pct wk flu lab det,quantile,0.975,14
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.025,0.1
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.1,2
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.25,3.4
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.5,5.1
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.75,7.3
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.9,9.1
2026-03-21,2026-03-28,1,nl,pct wk flu lab det,quantile,0.975,11.2
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.1,1.6
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.25,3
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.5,4.8
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.75,7.1
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.9,8.9
2026-03-21,2026-04-04,2,nl,pct wk flu lab det,quantile,0.975,11.2
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.025,0
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.1,1.3
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.25,2.8
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.5,4.6
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.75,6.7
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.9,8.6
2026-03-21,2026-04-11,3,nl,pct wk flu lab det,quantile,0.975,10.5
