reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.1,6.2424
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.25,11.5311
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.5,17.34
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.75,23.1489
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.9,28.4376
2026-05-02,pct wk flu lab det,3,2026-05-23,nu,quantile,0.975,34.3331
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.025,3.603
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.1,3.654
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.25,3.6997
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.5,3.75
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.75,3.8003
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.9,3.846
2026-05-02,pct wk flu lab det,-1,2026-04-25,on,quantile,0.975,3.897
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.025,2.3871
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.1,2.8183
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.25,3.2052
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.5,3.6301
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.75,4.055
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.9,4.4419
2026-05-02,pct wk flu lab det,0,2026-05-02,on,quantile,0.975,4.8732
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.025,1.6592
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.1,2.3523
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.25,2.9742
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.5,3.6572
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.75,4.3402
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.9,4.962
2026-05-02,pct wk flu lab det,1,2026-05-09,on,quantile,0.975,5.6552
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.025,0.659
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.1,1.7136
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.25,2.6596
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.5,3.6986
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.75,4.7377
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.9,5.6837
2026-05-02,pct wk flu lab det,2,2026-05-16,on,quantile,0.975,6.7382
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.025,0.0
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.1,1.1698
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.25,2.3898
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.5,3.7298
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.75,5.0698
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.9,6.2898
2026-05-02,pct wk flu lab det,3,2026-05-23,on,quantile,0.975,7.6498
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.025,4.045
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.1,4.1022
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.25,4.1536
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.5,4.21
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.75,4.2664
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.9,4.3178
2026-05-02,pct wk flu lab det,-1,2026-04-25,pe,quantile,0.975,4.375
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.025,1.0279
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.1,2.15
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.25,3.1567
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.5,4.2623
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.75,5.3679
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.9,6.3746
2026-05-02,pct wk flu lab det,0,2026-05-02,pe,quantile,0.975,7.4967
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.025,0.0881
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.1,1.5855
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.25,2.9287
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.5,4.4041
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.75,5.8795
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.9,7.2228
2026-05-02,pct wk flu lab det,1,2026-05-09,pe,quantile,0.975,8.7202
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.025,0.0923
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.1,1.6622
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.25,3.0705
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.5,4.6172
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.75,6.164
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.9,7.5723
2026-05-02,pct wk flu lab det,2,2026-05-16,pe,quantile,0.975,9.1421
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.025,0.0972
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.1,1.7492
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.25,3.2311
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.5,4.8588
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.75,6.4864
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.9,7.9684
2026-05-02,pct wk flu lab det,3,2026-05-23,pe,quantile,0.975,9.6203
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.025,7.6288
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.1,7.7367
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.25,7.8336
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.5,7.94
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.75,8.0464
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.9,8.1433
2026-05-02,pct wk flu lab det,-1,2026-04-25,prairies,quantile,0.975,8.2512
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.025,5.3901
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.1,6.1539
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.25,6.839
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.5,7.5915
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.75,8.344
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.9,9.0292
2026-05-02,pct wk flu lab det,0,2026-05-02,prairies,quantile,0.975,9.7929
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.025,4.1268
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.1,5.3595
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.25,6.4653
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.5,7.6799
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.75,8.8945
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.9,10.0003
2026-05-02,pct wk flu lab det,1,2026-05-09,prairies,quantile,0.975,11.2331
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.025,2.367
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.1,4.2467
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.25,5.933
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.5,7.7851
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.75,9.6372
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.9,11.3235
2026-05-02,pct wk flu lab det,2,2026-05-16,prairies,quantile,0.975,13.2032
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.025,0.3802
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.1,2.9775
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.25,5.3074
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.5,7.8665
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.75,10.4257
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.9,12.7556
2026-05-02,pct wk flu lab det,3,2026-05-23,prairies,quantile,0.975,15.3529
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.025,5.3997
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.1,5.4761
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.25,5.5447
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.5,5.62
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.75,5.6953
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.9,5.7639
2026-05-02,pct wk flu lab det,-1,2026-04-25,qc,quantile,0.975,5.8403
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.025,3.8794
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.1,4.5146
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.25,5.0845
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.5,5.7103
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.75,6.3362
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.9,6.906
2026-05-02,pct wk flu lab det,0,2026-05-02,qc,quantile,0.975,7.5412
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.025,2.7537
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.1,3.7543
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.25,4.6519
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.5,5.6377
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.75,6.6236
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.9,7.5212
2026-05-02,pct wk flu lab det,1,2026-05-09,qc,quantile,0.975,8.5217
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.025,1.2862
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.1,2.776
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.25,4.1125
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.5,5.5804
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.75,7.0483
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.9,8.3847
2026-05-02,pct wk flu lab det,2,2026-05-16,qc,quantile,0.975,9.8745
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.025,0.1106
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.1,1.9906
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.25,3.677
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.5,5.5293
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.75,7.3817
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.9,9.0681
2026-05-02,pct wk flu lab det,3,2026-05-23,qc,quantile,0.975,10.9481
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.025,10.2613
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.1,10.4066
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.25,10.5369
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.5,10.68
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.75,10.8231
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.9,10.9534
2026-05-02,pct wk flu lab det,-1,2026-04-25,sk,quantile,0.975,11.0987
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.025,5.4108
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.1,6.9429
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.25,8.3173
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.5,9.8269
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.75,11.3365
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.9,12.7109
2026-05-02,pct wk flu lab det,0,2026-05-02,sk,quantile,0.975,14.243
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.025,2.7464
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.1,5.1603
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.25,7.3258
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.5,9.7042
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.75,12.0826
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.9,14.248
2026-05-02,pct wk flu lab det,1,2026-05-09,sk,quantile,0.975,16.6619
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.025,0.1926
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.1,3.466
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.25,6.4025
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.5,9.6278
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.75,12.8531
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.9,15.7895
2026-05-02,pct wk flu lab det,2,2026-05-16,sk,quantile,0.975,19.063
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.025,0.1912
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.1,3.4424
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.25,6.3589
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.5,9.5623
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.75,12.7657
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.9,15.6822
2026-05-02,pct wk flu lab det,3,2026-05-23,sk,quantile,0.975,18.9334
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.025,20.0135
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.1,20.2968
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.25,20.5509
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.5,20.83
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.75,21.1091
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.9,21.3632
2026-05-02,pct wk flu lab det,-1,2026-04-25,territories,quantile,0.975,21.6465
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.025,4.1472
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.1,8.6169
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.25,12.6265
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.5,17.0305
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.75,21.4345
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.9,25.4441
2026-05-02,pct wk flu lab det,0,2026-05-02,territories,quantile,0.975,29.9138
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.025,0.3376
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.1,6.076
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.25,11.2237
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.5,16.8777
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.75,22.5318
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.9,27.6795
2026-05-02,pct wk flu lab det,1,2026-05-09,territories,quantile,0.975,33.4179
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.025,0.3351
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.1,6.0314
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.25,11.1414
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.5,16.7539
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.75,22.3665
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.9,27.4764
2026-05-02,pct wk flu lab det,2,2026-05-16,territories,quantile,0.975,33.1728
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.025,0.3331
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.1,5.9958
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.25,11.0757
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.5,16.6551
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.75,22.2346
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.9,27.3144
2026-05-02,pct wk flu lab det,3,2026-05-23,territories,quantile,0.975,32.9772
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.025,13.7298
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.1,13.9242
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.25,14.0985
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.5,14.29
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.75,14.4815
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.9,14.6558
2026-05-02,pct wk flu lab det,-1,2026-04-25,yt,quantile,0.975,14.8502
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.025,5.9293
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.1,9.2537
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.25,12.2359
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.5,15.5113
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.75,18.7868
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.9,21.769
2026-05-02,pct wk flu lab det,0,2026-05-02,yt,quantile,0.975,25.0933
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.025,0.3116
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.1,5.6094
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.25,10.3619
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.5,15.5818
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.75,20.8016
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.9,25.5541
2026-05-02,pct wk flu lab det,1,2026-05-09,yt,quantile,0.975,30.8519
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.025,0.3135
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.1,5.6422
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.25,10.4224
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.5,15.6729
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.75,20.9233
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.9,25.7035
2026-05-02,pct wk flu lab det,2,2026-05-16,yt,quantile,0.975,31.0323
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.025,0.3153
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.1,5.6762
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.25,10.4852
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.5,15.7671
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.75,21.0491
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.9,25.8581
2026-05-02,pct wk flu lab det,3,2026-05-23,yt,quantile,0.975,31.2189
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.025,1.772
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.1,1.806
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.25,1.8365
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.5,1.87
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.75,1.9035
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.9,1.934
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ab,quantile,0.975,1.968
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.025,0.7956
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.1,1.0649
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.25,1.3064
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.5,1.5718
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.75,1.8371
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.9,2.0786
2026-05-02,pct wk rsv lab det,0,2026-05-02,ab,quantile,0.975,2.3479
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.025,0.2989
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.1,0.7285
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.25,1.1139
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.5,1.5372
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.75,1.9605
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.9,2.3459
2026-05-02,pct wk rsv lab det,1,2026-05-09,ab,quantile,0.975,2.7755
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.1,0.3129
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.25,0.8927
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.5,1.5294
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.75,2.1662
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.9,2.746
2026-05-02,pct wk rsv lab det,2,2026-05-16,ab,quantile,0.975,3.3922
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.1,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.25,0.67
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.5,1.5408
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.75,2.4115
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.9,3.2042
2026-05-02,pct wk rsv lab det,3,2026-05-23,ab,quantile,0.975,4.088
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.025,5.2268
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.1,5.3007
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.25,5.3671
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.5,5.44
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.75,5.5129
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.9,5.5793
2026-05-02,pct wk rsv lab det,-1,2026-04-25,atlantic,quantile,0.975,5.6532
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.025,4.146
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.1,4.5476
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.25,4.9079
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.5,5.3036
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.75,5.6994
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.9,6.0596
2026-05-02,pct wk rsv lab det,0,2026-05-02,atlantic,quantile,0.975,6.4613
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.025,3.5019
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.1,4.1511
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.25,4.7334
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.5,5.3731
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.75,6.0127
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.9,6.595
2026-05-02,pct wk rsv lab det,1,2026-05-09,atlantic,quantile,0.975,7.2442
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.025,2.6189
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.1,3.6185
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.25,4.5153
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.5,5.5002
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.75,6.4851
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.9,7.3819
2026-05-02,pct wk rsv lab det,2,2026-05-16,atlantic,quantile,0.975,8.3815
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.025,1.5974
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.1,2.9968
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.25,4.2522
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.5,5.6311
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.75,7.01
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.9,8.2654
2026-05-02,pct wk rsv lab det,3,2026-05-23,atlantic,quantile,0.975,9.6649
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.025,2.9208
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.1,2.9622
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.25,2.9993
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.5,3.04
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.75,3.0807
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.9,3.1178
2026-05-02,pct wk rsv lab det,-1,2026-04-25,bc,quantile,0.975,3.1592
